Keyword	Pinterest Search URL	Pinterest Trends URL	Status
coffee crumble cake recipe	https://www.pinterest.com/search/pins/?q=coffee+crumble+cake+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=coffee+crumble+cake+recipe	
cinnamon sugar toast recipe	https://www.pinterest.com/search/pins/?q=cinnamon+sugar+toast+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=cinnamon+sugar+toast+recipe	
french toast sticks recipe	https://www.pinterest.com/search/pins/?q=french+toast+sticks+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=french+toast+sticks+recipe	
stuffed french toast recipe	https://www.pinterest.com/search/pins/?q=stuffed+french+toast+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=stuffed+french+toast+recipe	
pancake recipe fluffy	https://www.pinterest.com/search/pins/?q=pancake+recipe+fluffy&rs=typed	https://trends.pinterest.com/search?country=US&query=pancake+recipe+fluffy	
protein pancakes recipe easy	https://www.pinterest.com/search/pins/?q=protein+pancakes+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=protein+pancakes+recipe+easy	
blueberry pancakes recipe	https://www.pinterest.com/search/pins/?q=blueberry+pancakes+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=blueberry+pancakes+recipe	
banana pancakes recipe easy	https://www.pinterest.com/search/pins/?q=banana+pancakes+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=banana+pancakes+recipe+easy	
waffle recipe crispy	https://www.pinterest.com/search/pins/?q=waffle+recipe+crispy&rs=typed	https://trends.pinterest.com/search?country=US&query=waffle+recipe+crispy	
chicken and waffles recipe	https://www.pinterest.com/search/pins/?q=chicken+and+waffles+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=chicken+and+waffles+recipe	
breakfast sandwich recipe easy	https://www.pinterest.com/search/pins/?q=breakfast+sandwich+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=breakfast+sandwich+recipe+easy	
breakfast quesadilla recipe	https://www.pinterest.com/search/pins/?q=breakfast+quesadilla+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=breakfast+quesadilla+recipe	
breakfast pizza recipe easy	https://www.pinterest.com/search/pins/?q=breakfast+pizza+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=breakfast+pizza+recipe+easy	
hash brown casserole recipe	https://www.pinterest.com/search/pins/?q=hash+brown+casserole+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=hash+brown+casserole+recipe	
breakfast casserole recipe easy	https://www.pinterest.com/search/pins/?q=breakfast+casserole+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=breakfast+casserole+recipe+easy	
overnight breakfast casserole	https://www.pinterest.com/search/pins/?q=overnight+breakfast+casserole&rs=typed	https://trends.pinterest.com/search?country=US&query=overnight+breakfast+casserole	
egg bake recipe easy	https://www.pinterest.com/search/pins/?q=egg+bake+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=egg+bake+recipe+easy	
frittata recipe easy	https://www.pinterest.com/search/pins/?q=frittata+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=frittata+recipe+easy	
quiche recipe easy	https://www.pinterest.com/search/pins/?q=quiche+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=quiche+recipe+easy	
spinach quiche recipe	https://www.pinterest.com/search/pins/?q=spinach+quiche+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=spinach+quiche+recipe	
crustless quiche recipe	https://www.pinterest.com/search/pins/?q=crustless+quiche+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=crustless+quiche+recipe	
savory crepes recipe easy	https://www.pinterest.com/search/pins/?q=savory+crepes+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=savory+crepes+recipe+easy	
sweet crepes recipe easy	https://www.pinterest.com/search/pins/?q=sweet+crepes+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=sweet+crepes+recipe+easy	
crepe cake recipe easy	https://www.pinterest.com/search/pins/?q=crepe+cake+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=crepe+cake+recipe+easy	
blintzes recipe easy	https://www.pinterest.com/search/pins/?q=blintzes+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=blintzes+recipe+easy	
granola bars recipe homemade	https://www.pinterest.com/search/pins/?q=granola+bars+recipe+homemade&rs=typed	https://trends.pinterest.com/search?country=US&query=granola+bars+recipe+homemade	
energy balls recipe easy	https://www.pinterest.com/search/pins/?q=energy+balls+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=energy+balls+recipe+easy	
protein balls recipe no bake	https://www.pinterest.com/search/pins/?q=protein+balls+recipe+no+bake&rs=typed	https://trends.pinterest.com/search?country=US&query=protein+balls+recipe+no+bake	
trail mix recipe homemade	https://www.pinterest.com/search/pins/?q=trail+mix+recipe+homemade&rs=typed	https://trends.pinterest.com/search?country=US&query=trail+mix+recipe+homemade	
popcorn recipes flavored	https://www.pinterest.com/search/pins/?q=popcorn+recipes+flavored&rs=typed	https://trends.pinterest.com/search?country=US&query=popcorn+recipes+flavored	
caramel popcorn recipe	https://www.pinterest.com/search/pins/?q=caramel+popcorn+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=caramel+popcorn+recipe	
cheese popcorn recipe	https://www.pinterest.com/search/pins/?q=cheese+popcorn+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=cheese+popcorn+recipe	
kettle corn recipe homemade	https://www.pinterest.com/search/pins/?q=kettle+corn+recipe+homemade&rs=typed	https://trends.pinterest.com/search?country=US&query=kettle+corn+recipe+homemade	
rice krispie treats recipe	https://www.pinterest.com/search/pins/?q=rice+krispie+treats+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=rice+krispie+treats+recipe	
marshmallow treats recipe fun	https://www.pinterest.com/search/pins/?q=marshmallow+treats+recipe+fun&rs=typed	https://trends.pinterest.com/search?country=US&query=marshmallow+treats+recipe+fun	
s'mores recipe oven	https://www.pinterest.com/search/pins/?q=s'mores+recipe+oven&rs=typed	https://trends.pinterest.com/search?country=US&query=s'mores+recipe+oven	
s'mores dip recipe	https://www.pinterest.com/search/pins/?q=s'mores+dip+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=s'mores+dip+recipe	
campfire recipes easy	https://www.pinterest.com/search/pins/?q=campfire+recipes+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=campfire+recipes+easy	
camping meals ideas easy	https://www.pinterest.com/search/pins/?q=camping+meals+ideas+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=camping+meals+ideas+easy	
dutch oven camping recipes	https://www.pinterest.com/search/pins/?q=dutch+oven+camping+recipes&rs=typed	https://trends.pinterest.com/search?country=US&query=dutch+oven+camping+recipes	
foil packet recipes grill	https://www.pinterest.com/search/pins/?q=foil+packet+recipes+grill&rs=typed	https://trends.pinterest.com/search?country=US&query=foil+packet+recipes+grill	
foil packet chicken recipe	https://www.pinterest.com/search/pins/?q=foil+packet+chicken+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=foil+packet+chicken+recipe	
grilled pizza recipe easy	https://www.pinterest.com/search/pins/?q=grilled+pizza+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=grilled+pizza+recipe+easy	
naan bread recipe grill	https://www.pinterest.com/search/pins/?q=naan+bread+recipe+grill&rs=typed	https://trends.pinterest.com/search?country=US&query=naan+bread+recipe+grill	
flatbread recipes grill	https://www.pinterest.com/search/pins/?q=flatbread+recipes+grill&rs=typed	https://trends.pinterest.com/search?country=US&query=flatbread+recipes+grill	
grilled cheese recipe gourmet	https://www.pinterest.com/search/pins/?q=grilled+cheese+recipe+gourmet&rs=typed	https://trends.pinterest.com/search?country=US&query=grilled+cheese+recipe+gourmet	
tomato soup and grilled cheese	https://www.pinterest.com/search/pins/?q=tomato+soup+and+grilled+cheese&rs=typed	https://trends.pinterest.com/search?country=US&query=tomato+soup+and+grilled+cheese	
mac and cheese recipe baked	https://www.pinterest.com/search/pins/?q=mac+and+cheese+recipe+baked&rs=typed	https://trends.pinterest.com/search?country=US&query=mac+and+cheese+recipe+baked	
lobster mac and cheese recipe	https://www.pinterest.com/search/pins/?q=lobster+mac+and+cheese+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=lobster+mac+and+cheese+recipe	
truffle mac and cheese recipe	https://www.pinterest.com/search/pins/?q=truffle+mac+and+cheese+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=truffle+mac+and+cheese+recipe	
carbonara recipe authentic	https://www.pinterest.com/search/pins/?q=carbonara+recipe+authentic&rs=typed	https://trends.pinterest.com/search?country=US&query=carbonara+recipe+authentic	
alfredo recipe homemade	https://www.pinterest.com/search/pins/?q=alfredo+recipe+homemade&rs=typed	https://trends.pinterest.com/search?country=US&query=alfredo+recipe+homemade	
vodka sauce recipe easy	https://www.pinterest.com/search/pins/?q=vodka+sauce+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=vodka+sauce+recipe+easy	
marinara recipe homemade	https://www.pinterest.com/search/pins/?q=marinara+recipe+homemade&rs=typed	https://trends.pinterest.com/search?country=US&query=marinara+recipe+homemade	
pesto chicken recipe easy	https://www.pinterest.com/search/pins/?q=pesto+chicken+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=pesto+chicken+recipe+easy	
chicken pesto pasta salad	https://www.pinterest.com/search/pins/?q=chicken+pesto+pasta+salad&rs=typed	https://trends.pinterest.com/search?country=US&query=chicken+pesto+pasta+salad	
pesto orzo salad recipe	https://www.pinterest.com/search/pins/?q=pesto+orzo+salad+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=pesto+orzo+salad+recipe	
lemon orzo salad recipe	https://www.pinterest.com/search/pins/?q=lemon+orzo+salad+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=lemon+orzo+salad+recipe	
mediterranean pasta salad	https://www.pinterest.com/search/pins/?q=mediterranean+pasta+salad&rs=typed	https://trends.pinterest.com/search?country=US&query=mediterranean+pasta+salad	
greek pasta salad recipe	https://www.pinterest.com/search/pins/?q=greek+pasta+salad+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=greek+pasta+salad+recipe	
italian pasta salad recipe	https://www.pinterest.com/search/pins/?q=italian+pasta+salad+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=italian+pasta+salad+recipe	
antipasto pasta salad recipe	https://www.pinterest.com/search/pins/?q=antipasto+pasta+salad+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=antipasto+pasta+salad+recipe	
rotisserie chicken recipes easy	https://www.pinterest.com/search/pins/?q=rotisserie+chicken+recipes+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=rotisserie+chicken+recipes+easy	
leftover chicken recipes easy	https://www.pinterest.com/search/pins/?q=leftover+chicken+recipes+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=leftover+chicken+recipes+easy	
rotisserie chicken salad recipe	https://www.pinterest.com/search/pins/?q=rotisserie+chicken+salad+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=rotisserie+chicken+salad+recipe	
chicken wrap recipes easy	https://www.pinterest.com/search/pins/?q=chicken+wrap+recipes+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=chicken+wrap+recipes+easy	
caesar wrap recipe easy	https://www.pinterest.com/search/pins/?q=caesar+wrap+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=caesar+wrap+recipe+easy	
club sandwich recipe easy	https://www.pinterest.com/search/pins/?q=club+sandwich+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=club+sandwich+recipe+easy	
cuban sandwich recipe easy	https://www.pinterest.com/search/pins/?q=cuban+sandwich+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=cuban+sandwich+recipe+easy	
panini recipe easy	https://www.pinterest.com/search/pins/?q=panini+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=panini+recipe+easy	
croissant sandwich recipe	https://www.pinterest.com/search/pins/?q=croissant+sandwich+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=croissant+sandwich+recipe	
bagel sandwich ideas brunch	https://www.pinterest.com/search/pins/?q=bagel+sandwich+ideas+brunch&rs=typed	https://trends.pinterest.com/search?country=US&query=bagel+sandwich+ideas+brunch	
lox bagel recipe classic	https://www.pinterest.com/search/pins/?q=lox+bagel+recipe+classic&rs=typed	https://trends.pinterest.com/search?country=US&query=lox+bagel+recipe+classic	
smoked salmon bagel recipe	https://www.pinterest.com/search/pins/?q=smoked+salmon+bagel+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=smoked+salmon+bagel+recipe	
avocado bagel recipe	https://www.pinterest.com/search/pins/?q=avocado+bagel+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=avocado+bagel+recipe	
everything bagel seasoning recipes	https://www.pinterest.com/search/pins/?q=everything+bagel+seasoning+recipes&rs=typed	https://trends.pinterest.com/search?country=US&query=everything+bagel+seasoning+recipes	
bagel seasoning chicken recipe	https://www.pinterest.com/search/pins/?q=bagel+seasoning+chicken+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=bagel+seasoning+chicken+recipe	
seasoned rice recipe easy	https://www.pinterest.com/search/pins/?q=seasoned+rice+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=seasoned+rice+recipe+easy	
cilantro lime rice recipe	https://www.pinterest.com/search/pins/?q=cilantro+lime+rice+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=cilantro+lime+rice+recipe	
garlic rice recipe easy	https://www.pinterest.com/search/pins/?q=garlic+rice+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=garlic+rice+recipe+easy	
coconut lime rice recipe	https://www.pinterest.com/search/pins/?q=coconut+lime+rice+recipe&rs=typed	https://trends.pinterest.com/search?country=US&query=coconut+lime+rice+recipe	
fried plantains recipe sweet	https://www.pinterest.com/search/pins/?q=fried+plantains+recipe+sweet&rs=typed	https://trends.pinterest.com/search?country=US&query=fried+plantains+recipe+sweet	
patacones recipe easy	https://www.pinterest.com/search/pins/?q=patacones+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=patacones+recipe+easy	
arepas recipe easy	https://www.pinterest.com/search/pins/?q=arepas+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=arepas+recipe+easy	
empanadas recipe baked easy	https://www.pinterest.com/search/pins/?q=empanadas+recipe+baked+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=empanadas+recipe+baked+easy	
tamales recipe easy	https://www.pinterest.com/search/pins/?q=tamales+recipe+easy&rs=typed	https://trends.pinterest.com/search?country=US&query=tamales+recipe+easy	
